"Taxa","Year","Rep","r1","r2","r3","r4","r5","r6","Amylose","Fat","Cal.g","Starch","Protein"
"PI533986","2017","1",0,0,0,0,1,0,10.27,2.25,4099.32,69.06,11
"PI533987","2017","1",0,0,0,0,1,0,7.33,1.32,4006.63,71.29,10.5
"PI533989","2017","1",0,0,0,0,1,0,17.04,1.99,4085.39,68.74,12.36
"PI533991","2017","1",0,0,0,0,1,0,11.41,1.36,4015.6,71.59,9.51
"PI533996","2017","1",0,0,0,0,1,0,9.71,1.99,4126.7,67.57,14.04
"PI533997","2017","1",0,0,0,0,1,0,16.13,2.7,4058.99,69.98,10.6
"PI534009","2017","1",0,0,0,0,1,0,11.1,2.4,4050.48,68.72,11.04
"PI534021","2017","1",0,0,0,0,1,0,14.86,1.61,4029.66,70.97,11.57
"PI534028","2017","1",0,0,0,0,1,0,11.67,2.2,4071.41,68.15,12.31
"PI534037","2017","1",0,0,0,0,1,0,15.56,2.33,4127.63,67.07,13.4
"PI534046","2017","1",0,0,0,0,1,0,12.05,2.58,4096.25,67.26,11.68
"PI534053","2017","1",0,0,0,0,1,0,11.72,2.58,4069.31,69.08,11.35
"PI534054","2017","1",0,0,0,0,1,0,11.16,2.15,4155.6,65.96,14.13
"PI534070","2017","1",0,0,0,0,1,0,14.02,3.03,4162.91,66.64,11.52
"PI534075","2017","1",0,0,0,0,1,0,13.68,2.65,4091.87,68.28,10.68
"PI534079","2017","1",0,0,0,0,1,0,12.78,2.14,4037.08,69.86,10.53
"PI534079","2017","1",0,0,0,0,1,0,10.27,1.98,4065.54,69.69,11.86
"PI534092","2017","1",0,0,0,0,1,0,16.07,1.95,4080.41,65.78,13.74
"PI534096","2017","1",0,0,0,0,1,0,13.7,2.21,4133.95,66.76,13.63
"PI534097","2017","1",0,0,0,0,1,0,17.82,2.8,4201.02,65.16,14.78
"PI534099","2017","1",0,0,0,0,1,0,14.44,2.19,4064.53,68.64,11.03
"PI534105","2017","1",0,0,0,0,1,0,9.05,1.63,4036.54,70.65,10.57
"PI534108","2017","1",0,0,0,0,1,0,15.14,2.43,4096.88,67.1,11.43
"PI534112","2017","1",0,0,0,0,1,0,13.19,2.1,4066.18,67.3,11.05
"PI534114","2017","1",0,0,0,0,1,0,9.85,1.63,4061.05,69.12,10.51
"PI534115","2017","1",0,0,0,0,1,0,9.69,1.83,4127.27,67.22,13.92
"PI534116","2017","1",0,0,0,0,1,0,13.68,3.07,4264.82,62.25,14.42
"PI534117","2017","1",0,0,0,0,1,0,10.56,2.65,4172.8,65.41,11.98
"PI534123","2017","1",0,0,0,0,1,0,13.79,2.99,4090.52,62.68,11.59
"PI534124","2017","1",0,0,0,0,1,0,14.6,2.75,4189.41,63.99,12.5
"PI534128","2017","1",0,0,0,0,1,0,11.11,2.23,4125.8,65.52,14.86
"PI534132","2017","1",0,0,0,0,1,0,13.03,2.05,4104.65,66.94,13.9
"PI534133","2017","1",0,0,0,0,1,0,14.37,3.58,4150.27,64.71,12.87
"PI534135","2017","1",0,0,0,0,1,0,12.65,2.38,4079.42,67.25,12.92
"PI534137","2017","1",0,0,0,0,1,0,11.34,2.66,4099.87,69.23,11.64
"PI534139","2017","1",0,0,0,0,1,0,12.3,1.97,4029.03,68.32,9.51
"PI534144","2017","1",0,0,0,0,1,0,13.37,3.02,4163.74,62.59,12.68
"PI534145","2017","1",0,0,0,0,1,0,18.59,2.16,4007.97,64.65,12.4
"PI534148","2017","1",0,0,0,0,1,0,13.76,2.27,4099.68,66.41,12.6
"PI534155","2017","1",0,0,0,0,1,0,12.83,2.18,4138.25,64.25,13.77
"PI534157","2017","1",0,0,0,0,1,0,14.61,1.92,4101.62,69.05,12.11
"PI534163","2017","1",0,0,0,0,1,0,17.72,2.98,4124.54,65.56,12.24
"PI534167","2017","1",0,0,0,0,1,0,9.3,3.1,4149.93,65.81,13.6
"PI540816","2017","1",0,0,0,0,1,0,8.35,1.75,4000.85,72.58,9.68
"PI542406","2017","1",0,0,0,0,1,0,16.52,2.58,4084,66.3,9.95
"PI548797","2017","1",0,0,0,0,1,0,12.89,1.76,4067.37,70.5,11.22
"PI552856","2017","1",0,0,0,0,1,0,14.29,1.69,4114.83,67.64,14.37
"PI552861","2017","1",0,0,0,0,1,0,17.96,2.38,4053.01,70.6,10.81
"PI561071","2017","1",0,0,0,0,1,0,9.22,1.9,4019.68,73.21,10.05
"PI561072","2017","1",0,0,0,0,1,0,0.83,2.78,4095.14,68.87,11.23
"PI561073","2017","1",0,0,0,0,1,0,10.53,2.48,4071.78,69.22,11.94
"PI561472","2017","1",0,0,0,0,1,0,15.7,1.25,3995.21,71.61,10.29
"PI564163","2017","1",0,0,0,0,1,0,14.94,2.46,4005.51,73.5,8.05
"PI564164","2017","1",0,0,0,0,1,0,10.41,2.2,4064.96,66.94,12.96
"PI564165","2017","1",0,0,0,0,1,0,15.57,2.13,4041.63,68.27,11.52
"PI565121","2017","1",0,0,0,0,1,0,8.76,1.04,3925.3,74.96,8.79
"PI566819","2017","1",0,0,0,0,1,0,13.96,2.34,4122.59,67.43,10.23
"PI576130","2017","1",0,0,0,0,1,0,14.61,1.74,3982.7,73.3,8.95
"PI576332","2017","1",0,0,0,0,1,0,12.57,1.83,4078.67,68.86,10.27
"PI576333","2017","1",0,0,0,0,1,0,12.85,2.21,4100.98,70.17,12.26
"PI576339","2017","1",0,0,0,0,1,0,17.04,2.6,4141.49,66.27,13.36
"PI576340","2017","1",0,0,0,0,1,0,10.59,1.15,3988.23,73.28,9.72
"PI576345","2017","1",0,0,0,0,1,0,6.91,2.29,4085.02,70.01,10.59
"PI576347","2017","1",0,0,0,0,1,0,11.98,2.47,4115.25,67.41,11.93
"PI576350","2017","1",0,0,0,0,1,0,15.86,2.44,4157.46,61.98,12.84
"PI576352","2017","1",0,0,0,0,1,0,11.61,2.41,4100.73,70.33,11.71
"PI576359","2017","1",0,0,0,0,1,0,13.86,3.57,4197.63,67.26,13.42
"PI576364","2017","1",0,0,0,0,1,0,13.09,1.59,4140.03,66.5,12.72
"PI576373","2017","1",0,0,0,0,1,0,9.19,1.73,4012.18,71.61,9.93
"PI576375","2017","1",0,0,0,0,1,0,11.3,2.81,4112.29,65.39,13.04
"PI576376","2017","1",0,0,0,0,1,0,11.95,1.92,4044.6,71.74,9.98
"PI576380","2017","1",0,0,0,0,1,0,12.41,1.01,3997.54,71.57,11.02
"PI576381","2017","1",0,0,0,0,1,0,14.09,2.41,4091.65,68.45,11.26
"PI576385","2017","1",0,0,0,0,1,0,16.75,2.2,4117.15,65.28,14.36
"PI576386","2017","1",0,0,0,0,1,0,14.8,2.54,4157.73,65.89,12.71
"PI576387","2017","1",0,0,0,0,1,0,13.48,1.91,4105.34,68.74,13.09
"PI576390","2017","1",0,0,0,0,1,0,9.78,2.57,4097.08,65.73,12.87
"PI576391","2017","1",0,0,0,0,1,0,12.72,1.95,4153.95,57.91,13.79
"PI576393","2017","1",0,0,0,0,1,0,10.98,2.19,4100.81,66.43,10.69
"PI576394","2017","1",0,0,0,0,1,0,12.75,2.54,4120.77,69.05,12.1
"PI576396","2017","1",0,0,0,0,1,0,14.15,2.46,4082.01,66.39,11.36
"PI576399","2017","1",0,0,0,0,1,0,10.21,3.11,4111.31,69.75,10.16
"PI576401","2017","1",0,0,0,0,1,0,13.71,2.64,4069.09,70.2,10.42
"PI576418","2017","1",0,0,0,0,1,0,12.63,1.44,4020.66,70.62,10.86
"PI576418","2017","1",0,0,0,0,1,0,9.89,1.62,4039.62,69.57,10.43
"PI576422","2017","1",0,0,0,0,1,0,14.83,2.49,4079.07,69.22,11.56
"PI576425","2017","1",0,0,0,0,1,0,14.4,1.87,4129.92,64.63,12.54
"PI576426","2017","1",0,0,0,0,1,0,15.47,2.27,4072.7,68.18,11.48
"PI576428","2017","1",0,0,0,0,1,0,17.04,2.01,4051.9,70.25,10.13
"PI576434","2017","1",0,0,0,0,1,0,15.56,2.02,4051.33,68.81,11.79
"PI576435","2017","1",0,0,0,0,1,0,16.54,2.39,4098.96,70.46,11.01
"PI576437","2017","1",0,0,0,0,1,0,12.94,2.42,4048.67,68.54,10.44
"PI585291","2017","1",0,0,0,0,1,0,14.66,2.18,4086.66,69.85,11.4
"PI585295","2017","1",0,0,0,0,1,0,9.47,2.52,4103.65,66.13,12.78
"PI595699","2017","1",0,0,0,0,1,0,11.05,2.11,4130.9,68.22,13.49
"PI595702","2017","1",0,0,0,0,1,0,20.81,2.74,4119.24,66.56,10.67
"PI595714","2017","1",0,0,0,0,1,0,15.32,2.17,4040.2,70.16,10.31
"PI595720","2017","1",0,0,0,0,1,0,13.15,2.22,4020.1,70.89,10.16
"PI595740","2017","1",0,0,0,0,1,0,11.27,2.14,4095.85,67.92,10.44
"PI595741","2017","1",0,0,0,0,1,0,10.8,2.12,4062.43,72.12,10.42
"PI595743","2017","1",0,0,0,0,1,0,17.37,2.89,4165.69,63.9,12.52
"PI595744","2017","1",0,0,0,0,1,0,12.92,2.55,4110.52,70.16,11.98
"PI595745","2017","1",0,0,0,0,1,0,17.02,3.25,4154.31,63.95,11.48
"PI597946","2017","1",0,0,0,0,1,0,13.02,2.2,4194.07,64.49,15.12
"PI597949","2017","1",0,0,0,0,1,0,12.62,2.45,4113.52,69.54,11.16
"PI597951","2017","1",0,0,0,0,1,0,12.29,2.29,4046.82,68.17,11.38
"PI597952","2017","1",0,0,0,0,1,0,11.49,3.06,4082.91,66.98,11.39
"PI597957","2017","1",0,0,0,0,1,0,15.31,2.54,4142.27,65.08,14.87
"PI597958","2017","1",0,0,0,0,1,0,13.83,2.91,4175.09,68.87,9.98
"PI597960","2017","1",0,0,0,0,1,0,16.5,2.99,4129.22,66,13.04
"PI597961","2017","1",0,0,0,0,1,0,7.9,1.66,4000.91,70.97,10.24
"PI597964","2017","1",0,0,0,0,1,0,14.51,1.98,4081.81,67.87,11.52
"PI597965","2017","1",0,0,0,0,1,0,8.05,1.24,4086.46,66.44,14.25
"PI597966","2017","1",0,0,0,0,1,0,11.67,1.57,4063.92,68.56,10.44
"PI597967","2017","1",0,0,0,0,1,0,13.78,2.37,4034.6,70.21,9.94
"PI597968","2017","1",0,0,0,0,1,0,9.9,2.24,4150.02,64.52,14.12
"PI597972","2017","1",0,0,0,0,1,0,12.11,2.26,4109.76,68.02,12.93
"PI597973","2017","1",0,0,0,0,1,0,12.57,2.7,4081.93,69.69,10.27
"PI597976","2017","1",0,0,0,0,1,0,13.51,2.48,4109.13,68.08,12.28
"PI597980","2017","1",0,0,0,0,1,0,15.87,2.88,4080.59,69.59,10.64
"PI597982","2017","1",0,0,0,0,1,0,12.24,1.66,4053.36,69.96,9.72
"PI598069","2017","1",0,0,0,0,1,0,12.8,1.59,4078.15,68,11.67
"PI598070","2017","1",0,0,0,0,1,0,13.96,2.3,4116.1,70.07,11.45
"PI601816","2017","1",0,0,0,0,1,0,12.94,2.19,4059.81,70.19,10.94
"PI607931","2017","1",0,0,0,0,1,0,19.5,2.5,4118.96,68.01,10.66
"PI607931","2017","1",0,0,0,0,1,0,14.26,2.09,4110.91,65.79,13.7
"PI607931","2017","1",0,0,0,0,1,0,14.05,1.73,4065.68,69.16,10.68
"PI607931","2017","1",0,0,0,0,1,0,12.04,2.61,4015.35,71.01,8.74
"PI607931","2017","1",0,0,0,0,1,0,10.68,1.79,4044.76,69.42,10.34
"PI607931","2017","1",0,0,0,0,1,0,10.61,1.78,4093.43,67.69,12.31
"PI607931","2017","1",0,0,0,0,1,0,14.94,1.82,4024.46,68.43,11.01
"PI607931","2017","1",0,0,0,0,1,0,12,1.73,4064.12,68.96,11.34
"PI607931","2017","1",0,0,0,0,1,0,13.08,2.18,4057.55,65,13.04
"PI607931","2017","1",0,0,0,0,1,0,13.49,2,4089.43,69.74,11.72
"PI607931","2017","1",0,0,0,0,1,0,13.98,1.78,4015.86,70.67,8.69
"PI607931","2017","1",0,0,0,0,1,0,14.16,2.31,4055.55,68.91,10.41
"PI607931","2017","1",0,0,0,0,1,0,12.97,2.05,4043.85,69.32,10.3
"PI607931","2017","1",0,0,0,0,1,0,10.48,1.93,4058.03,68.63,10.71
"PI607931","2017","1",0,0,0,0,1,0,10.48,2.29,4024.24,70.98,9.09
"PI607931","2017","1",0,0,0,0,1,0,14.06,2.29,4046.44,71.16,8.85
"PI613536","2017","1",0,0,0,0,1,0,12.53,2.64,4086.38,68.54,11.57
"PI629034","2017","1",0,0,0,0,1,0,11.81,2.65,4115.01,70.15,11.07
"PI629040","2017","1",0,0,0,0,1,0,11.88,2.58,4078.6,67.33,12.17
"PI629059","2017","1",0,0,0,0,1,0,13.93,2.98,4032.8,69.93,9.07
"PI641836","2017","1",0,0,0,0,1,0,12.94,2.35,4089.41,67.67,9.76
"PI641849","2017","1",0,0,0,0,1,0,12.7,2.32,4139.05,66.37,12.07
"PI642791","2017","1",0,0,0,0,1,0,11.01,1.69,4035.92,70.91,9.63
"PI642998","2017","1",0,0,0,0,1,0,15.74,2.39,4151.61,55.46,12.7
"PI651496","2017","1",0,0,0,0,1,0,16.65,1.9,4085.85,65.97,11.54
"PI653616","2017","1",0,0,0,0,1,0,14.09,2.17,4125.96,65.04,12.53
"PI653617","2017","1",0,0,0,0,1,0,13.26,2.08,4150.65,65.87,12.4
"PI655970","2017","1",0,0,0,0,1,0,16.36,2.98,4126.31,68.01,11.53
"PI655972","2017","1",0,0,0,0,1,0,17.24,3.99,4232.77,64.77,12.29
"PI655973","2017","1",0,0,0,0,1,0,10.67,3.09,4101.6,68.19,11.71
"PI655974","2017","1",0,0,0,0,1,0,13.15,2.99,4123.71,68.92,11.65
"PI655975","2017","1",0,0,0,0,1,0,13.61,1.93,4075.29,69.68,11.79
"PI655976","2017","1",0,0,0,0,1,0,10.49,2.21,3969.38,76.54,6.27
"PI655977","2017","1",0,0,0,0,1,0,10.23,1.51,4031.73,69.75,10.62
"PI655978","2017","1",0,0,0,0,1,0,14.83,3.41,4073.33,70.13,9.19
"PI655980","2017","1",0,0,0,0,1,0,13.76,1.63,4060.08,62.58,11.05
"PI655982","2017","1",0,0,0,0,1,0,22.01,2.09,4117.98,67.9,11.9
"PI655983","2017","1",0,0,0,0,1,0,15.24,2.4,4128.76,66.83,10.26
"PI655984","2017","1",0,0,0,0,1,0,7.53,1.83,4018.23,70.93,10.08
"PI655985","2017","1",0,0,0,0,1,0,18.82,1.79,4066.17,71.67,10.23
"PI655986","2017","1",0,0,0,0,1,0,9.77,2,4067.27,71.18,10.61
"PI655988","2017","1",0,0,0,0,1,0,17,2.96,4147.85,67.22,12.58
"PI655989","2017","1",0,0,0,0,1,0,13.06,2.1,4086.56,69.73,11.86
"PI655990","2017","1",0,0,0,0,1,0,16.9,2.38,4067.57,65.31,12.2
"PI655991","2017","1",0,0,0,0,1,0,13.84,2.23,4165.25,66.05,15.03
"PI655992","2017","1",0,0,0,0,1,0,18.26,2.32,4088.96,69.26,12.2
"PI655993","2017","1",0,0,0,0,1,0,10.29,1.11,4095.04,68.3,13.29
"PI655994","2017","1",0,0,0,0,1,0,14.15,2.22,4090.25,66.61,10.24
"PI655995","2017","1",0,0,0,0,1,0,12.4,2.3,4138.17,61.48,12.35
"PI655996","2017","1",0,0,0,0,1,0,10.17,2.17,4058.61,70.29,10.31
"PI655997","2017","1",0,0,0,0,1,0,10.02,2.38,4051.15,72,10.68
"PI655998","2017","1",0,0,0,0,1,0,10.9,2.31,4078.64,70.04,9.41
"PI656000","2017","1",0,0,0,0,1,0,11.28,2.33,4105.22,70,11.08
"PI656001","2017","1",0,0,0,0,1,0,13.69,2.6,4068.1,70.9,10.94
"PI656002","2017","1",0,0,0,0,1,0,18.59,2.55,4160.08,67.85,14.04
"PI656003","2017","1",0,0,0,0,1,0,15.01,1.83,4028.74,70.58,7.7
"PI656004","2017","1",0,0,0,0,1,0,18.77,2.9,4159.78,66.85,13.27
"PI656005","2017","1",0,0,0,0,1,0,19.46,2.57,4139.46,67.72,12.04
"PI656006","2017","1",0,0,0,0,1,0,15.38,2.55,4133.29,65.78,13.49
"PI656007","2017","1",0,0,0,0,1,0,19.68,2.43,4123.71,69.54,11.82
"PI656008","2017","1",0,0,0,0,1,0,11.6,1.37,3927.16,75,7.32
"PI656010","2017","1",0,0,0,0,1,0,17.7,3.15,4076.31,69.13,10.43
"PI656012","2017","1",0,0,0,0,1,0,11.27,2.35,4059.68,68.49,12.45
"PI656013","2017","1",0,0,0,0,1,0,12.78,2.21,4136.35,68.53,11.45
"PI656014","2017","1",0,0,0,0,1,0,19.19,3.4,4199.34,58.85,11.24
"PI656016","2017","1",0,0,0,0,1,0,13.52,2.22,4113.82,66.67,13.24
"PI656017","2017","1",0,0,0,0,1,0,11.39,1.33,3955,67.2,11.54
"PI656018","2017","1",0,0,0,0,1,0,15.23,1.68,4108.78,68.07,13.39
"PI656019","2017","1",0,0,0,0,1,0,14.89,2.3,4156.51,66.7,12.65
"PI656021","2017","1",0,0,0,0,1,0,12.63,2.77,4078.31,68.85,11.05
"PI656022","2017","1",0,0,0,0,1,0,8.23,2.38,4105.37,69.18,12.84
"PI656023","2017","1",0,0,0,0,1,0,11.8,2.61,4072.55,71.91,9.97
"PI656024","2017","1",0,0,0,0,1,0,12.43,1.87,4082.15,69.05,11.86
"PI656026","2017","1",0,0,0,0,1,0,12.64,1.98,3979.88,73.82,8.46
"PI656027","2017","1",0,0,0,0,1,0,14.41,1.08,4045.27,68.03,12.87
"PI656028","2017","1",0,0,0,0,1,0,19.6,1.3,4086.88,68.38,13.19
"PI656029","2017","1",0,0,0,0,1,0,13.84,3.4,4133.71,66.75,11.39
"PI656030","2017","1",0,0,0,0,1,0,16.2,2.42,4046.19,67.49,11.57
"PI656031","2017","1",0,0,0,0,1,0,12.93,2.53,4068.66,68.63,10.75
"PI656032","2017","1",0,0,0,0,1,0,9.07,2.34,4071.73,72.15,9.4
"PI656033","2017","1",0,0,0,0,1,0,13.71,2.12,4097.74,69.82,12.26
"PI656034","2017","1",0,0,0,0,1,0,15.09,2.31,4069.28,69.09,12.09
"PI656035","2017","1",0,0,0,0,1,0,10.77,1.7,4010.87,71.88,10.28
"PI656037","2017","1",0,0,0,0,1,0,16.16,1.06,3927,73.95,8.15
"PI656038","2017","1",0,0,0,0,1,0,14.46,2.8,4117.36,68.37,9.51
"PI656039","2017","1",0,0,0,0,1,0,14.13,2.75,4116.68,59.49,13.06
"PI656041","2017","1",0,0,0,0,1,0,9.14,1.59,4073.72,69.18,12.91
"PI656043","2017","1",0,0,0,0,1,0,13.43,1.41,3941.79,75.17,7.44
"PI656046","2017","1",0,0,0,0,1,0,15.48,1.42,4079.21,69.78,11.62
"PI656047","2017","1",0,0,0,0,1,0,14.23,2.29,4025.34,70.62,10.31
"PI656048","2017","1",0,0,0,0,1,0,16.83,2.04,4010.05,70.61,10.59
"PI656049","2017","1",0,0,0,0,1,0,17.13,1.17,4058.3,67.6,13.18
"PI656050","2017","1",0,0,0,0,1,0,10.83,2.38,4089.57,68.91,12.65
"PI656051","2017","1",0,0,0,0,1,0,15.98,2.09,4036.46,70.62,9.97
"PI656052","2017","1",0,0,0,0,1,0,13.27,2.19,4102.59,68.4,12.82
"PI656053","2017","1",0,0,0,0,1,0,16.03,2.5,4158.43,66.43,13.83
"PI656055","2017","1",0,0,0,0,1,0,12.88,2.24,4143.18,66.83,13.53
"PI656056","2017","1",0,0,0,0,1,0,15.24,2.59,4052.47,70.22,10.6
"PI656056","2017","1",0,0,0,0,1,0,13.41,1.07,4043.51,70.28,13.47
"PI656056","2017","1",0,0,0,0,1,0,19.1,1.46,4132.62,66.45,15.49
"PI656056","2017","1",0,0,0,0,1,0,14.44,2.68,4100.99,67.98,12.65
"PI656056","2017","1",0,0,0,0,1,0,14.19,2.77,4115.93,68.68,12.24
"PI656056","2017","1",0,0,0,0,1,0,13.43,2.47,4063.76,70.46,10.33
"PI656056","2017","1",0,0,0,0,1,0,16.57,2.09,4015.08,69.04,10.56
"PI656056","2017","1",0,0,0,0,1,0,14.04,1.98,4034.1,69.15,11.26
"PI656056","2017","1",0,0,0,0,1,0,12.03,2.55,4081.07,68.54,11.83
"PI656056","2017","1",0,0,0,0,1,0,15.87,2.42,4035.09,66.32,12.17
"PI656056","2017","1",0,0,0,0,1,0,11.34,2.47,4041.82,72.29,9.77
"PI656056","2017","1",0,0,0,0,1,0,15.96,2.63,4059.37,70.94,10.47
"PI656056","2017","1",0,0,0,0,1,0,11.8,1.68,4052.6,68.9,11.02
"PI656056","2017","1",0,0,0,0,1,0,15.86,2.44,4066.96,69.36,11.4
"PI656056","2017","1",0,0,0,0,1,0,16.74,2.39,4074.18,66.58,13.19
"PI656056","2017","1",0,0,0,0,1,0,13.73,2.28,4081.2,70.22,11.2
"PI656056","2017","1",0,0,0,0,1,0,11.46,1.85,3979.54,73.57,9.5
"PI656057","2017","1",0,0,0,0,1,0,16.65,2.32,4054.99,68.21,11.03
"PI656058","2017","1",0,0,0,0,1,0,14.81,2.55,4128.15,67.69,13.78
"PI656059","2017","1",0,0,0,0,1,0,13.45,1.66,4016.78,71.54,9.7
"PI656060","2017","1",0,0,0,0,1,0,12.64,1.92,4109.45,67.64,13.62
"PI656061","2017","1",0,0,0,0,1,0,17.28,2.8,4183.72,66.33,12.64
"PI656062","2017","1",0,0,0,0,1,0,19.82,2.59,4083.71,67.19,11.92
"PI656065","2017","1",0,0,0,0,1,0,15.56,2.31,4122.69,64.99,14.72
"PI656068","2017","1",0,0,0,0,1,0,11.92,1.44,4031.05,71.67,11.96
"PI656069","2017","1",0,0,0,0,1,0,15.16,2.95,4146.14,66.3,13.52
"PI656070","2017","1",0,0,0,0,1,0,13.82,1.29,4055.08,69.84,11.74
"PI656071","2017","1",0,0,0,0,1,0,11.01,2.71,4087.63,69.16,11.21
"PI656072","2017","1",0,0,0,0,1,0,10.57,2.46,4114.88,66.04,13.7
"PI656074","2017","1",0,0,0,0,1,0,12.4,2.77,4039.68,69.06,9.21
"PI656075","2017","1",0,0,0,0,1,0,14.57,0.84,4016.24,70.62,11.3
"PI656076","2017","1",0,0,0,0,1,0,14.67,2.24,4096.51,66.11,14.35
"PI656077","2017","1",0,0,0,0,1,0,8.84,2.48,4085.19,67.03,12.29
"PI656079","2017","1",0,0,0,0,1,0,14.45,2.92,4063.86,73.11,7.79
"PI656080","2017","1",0,0,0,0,1,0,9.86,1.42,3969.35,73.85,7.9
"PI656082","2017","1",0,0,0,0,1,0,10.13,2.01,4076.38,65.72,12.16
"PI656083","2017","1",0,0,0,0,1,0,7.59,2.19,4032.94,70.86,10.49
"PI656085","2017","1",0,0,0,0,1,0,18.33,1.98,4075.1,68.44,11.89
"PI656086","2017","1",0,0,0,0,1,0,14,2.68,4094.95,67.19,11.1
"PI656087","2017","1",0,0,0,0,1,0,17.83,2.12,4101.86,68.16,12.12
"PI656088","2017","1",0,0,0,0,1,0,12.98,1.5,4095.36,68.17,13.6
"PI656089","2017","1",0,0,0,0,1,0,16.34,2.71,4126.72,68,11.83
"PI656090","2017","1",0,0,0,0,1,0,14.25,3.28,4169.13,67.41,11.32
"PI656091","2017","1",0,0,0,0,1,0,15.13,1.96,4023.97,69.37,10.97
"PI656092","2017","1",0,0,0,0,1,0,15.2,2.26,4028.29,65.05,12.2
"PI656093","2017","1",0,0,0,0,1,0,12.97,3.15,4129.81,68.41,11.25
"PI656094","2017","1",0,0,0,0,1,0,17.13,2.08,4053.23,69.69,8.76
"PI656095","2017","1",0,0,0,0,1,0,19.12,2.25,4127.73,63.8,14.9
"PI656096","2017","1",0,0,0,0,1,0,10.91,1.9,4092.5,67.43,13.39
"PI656097","2017","1",0,0,0,0,1,0,16.96,1.81,4086.22,68.91,12.59
"PI656098","2017","1",0,0,0,0,1,0,15.76,2.6,4095.35,69.61,9.84
"PI656099","2017","1",0,0,0,0,1,0,12.48,2.14,4014.43,72.58,10.38
"PI656100","2017","1",0,0,0,0,1,0,8.76,2.94,4132.34,68.61,12.18
"PI656101","2017","1",0,0,0,0,1,0,13.37,2.86,4155,65.23,13.8
"PI656102","2017","1",0,0,0,0,1,0,13.56,2.05,4111.72,66.59,11.82
"PI656103","2017","1",0,0,0,0,1,0,8.85,2.3,4110.71,69.56,11.05
"PI656104","2017","1",0,0,0,0,1,0,16.58,2.98,4107.21,63.46,10.56
"PI656105","2017","1",0,0,0,0,1,0,13.68,1.54,4078.63,67.56,11.09
"PI656107","2017","1",0,0,0,0,1,0,12.76,2.51,4104.56,68.68,11.85
"PI656108","2017","1",0,0,0,0,1,0,16.9,2.41,4147.15,65.11,14.03
"PI656110","2017","1",0,0,0,0,1,0,14.76,2.95,4206.75,63.5,12.94
"PI656111","2017","1",0,0,0,0,1,0,11.43,2.63,4081.56,68.79,11.2
"PI656112","2017","1",0,0,0,0,1,0,17.11,2.89,4089.12,65.25,12.43
"PI656113","2017","1",0,0,0,0,1,0,17.68,5.08,4370.73,60.1,14.78
"PI656114","2017","1",0,0,0,0,1,0,11.11,1.87,4088.42,67.45,13.46
"PI656115","2017","1",0,0,0,0,1,0,8.86,1.74,4084.79,68.36,12.08
"PI656116","2017","1",0,0,0,0,1,0,10.57,1.98,4074.56,69.34,9.96
"PI656117","2017","1",0,0,0,0,1,0,16.46,1.15,4056.63,70.08,12.83
"PI656119","2017","1",0,0,0,0,1,0,21.95,1.95,4111.53,64.84,14.23
"PI656121","2017","1",0,0,0,0,1,0,15.33,1.95,4132.28,65.58,13.32
"PI659691","2017","1",0,0,0,0,1,0,15.79,1.06,3929.15,75.43,7.65
"PI659695","2017","1",0,0,0,0,1,0,8.37,2.13,4118.33,66.2,14.65
"PI659696","2017","1",0,0,0,0,1,0,13.38,1.63,4000.03,69.56,9.11
"PI659753","2017","1",0,0,0,0,1,0,15.18,2.31,4030.19,70.96,10.02
"PI152651","2017","2",0,0,0,0,0,1,14.83,2.41,4109.33,65.53,13.87
"PI24969","2017","2",0,0,0,0,0,1,12.06,2.31,4015.43,71.02,10.54
"PI329435","2017","2",0,0,0,0,0,1,15.56,2.88,4102.79,68.25,12.23
"PI329440","2017","2",0,0,0,0,0,1,10.08,2.3,4118.58,68.95,12.69
"PI34911","2017","2",0,0,0,0,0,1,6.67,1.19,4039.37,70.02,12.06
"PI35038","2017","2",0,0,0,0,0,1,15.97,1.94,4071.37,69.25,8.86
"PI48770","2017","2",0,0,0,0,0,1,9.68,2.61,4061.99,68.04,11.51
"PI533750","2017","2",0,0,0,0,0,1,15.56,2.6,4187.09,64.92,14.6
"PI533752","2017","2",0,0,0,0,0,1,10.74,1.26,4071.6,67.93,12.63
"PI533754","2017","2",0,0,0,0,0,1,17.84,3.21,4207.77,63.09,13.39
"PI533755","2017","2",0,0,0,0,0,1,12.42,2.3,4097.1,65.39,13.82
"PI533757","2017","2",0,0,0,0,0,1,15.74,2.26,4091.42,66.45,11.87
"PI533758","2017","2",0,0,0,0,0,1,14.17,1.86,4036.92,66.87,10.67
"PI533759","2017","2",0,0,0,0,0,1,10.66,1.72,3952.65,75.45,7.16
"PI533760","2017","2",0,0,0,0,0,1,13.23,1.86,4037.9,69.69,10.99
"PI533761","2017","2",0,0,0,0,0,1,9.9,1.93,4019.51,71.45,9.37
"PI533762","2017","2",0,0,0,0,0,1,11.83,2.54,4051.45,66.84,11.41
"PI533766","2017","2",0,0,0,0,0,1,14.42,2.66,4061.64,69.73,9.53
"PI533769","2017","2",0,0,0,0,0,1,10.84,2.33,4088.06,68.75,11.51
"PI533776","2017","2",0,0,0,0,0,1,18.78,2.13,4067.53,70.06,10.88
"PI533785","2017","2",0,0,0,0,0,1,14.79,2.41,4089.85,68.88,11.49
"PI533788","2017","2",0,0,0,0,0,1,13.65,2.43,4099.46,65.52,11.95
